Fecha;Código de Producto;Categoría;Cantidad;Precio Unitario;venta_total;Año;Mes;Dia ;Dia_Semana ;Trimestre;Mes_Seno (CRÍTICA PARA ML);Mes_Coseno (CRÍTICA PARA ML);Dia_Semana_Seno;Dia_Semana_Coseno;Rango_Precio;Es_Fin_Semana;Es_Inicio_Mes;Es_Fin_Mes;Frecuencia_Producto;
18/12/2024;TOYOTA COROLLA;PARACHOQUE POSTERIOR;1;84.75;84.75;2024;12;18;3;4;-2.4503E-16;1;0.433883739;-0.900968868;MEDIO;0;0;0;66;
18/12/2024;TOYOTA COROLLA;DIRECCIONALES;1;29.66;29.66;2024;12;18;3;4;-2.4503E-16;1;0.433883739;-0.900968868;ECONOMICO;0;0;0;66;
20/12/2024;CHEVROLET SAIL;FARO POSTERIOR;1;76.27;76.27;2024;12;20;5;4;-2.4503E-16;1;-0.974927912;-0.222520934;MEDIO;0;0;0;12;
20/12/2024;CUSTER;FARO DELANTERO;2;186.44;372.88;2024;12;20;5;4;-2.4503E-16;1;-0.974927912;-0.222520934;ALTO;0;0;0;4;
20/12/2024;CUSTER;FARO POSTERIOR;2;67.8;135.6;2024;12;20;5;4;-2.4503E-16;1;-0.974927912;-0.222520934;MEDIO;0;0;0;4;
20/12/2024;NISSAN;PARACHOQUE DELANTERO;1;169.49;169.49;2024;12;20;5;4;-2.4503E-16;1;-0.974927912;-0.222520934;ALTO;0;0;0;11;
20/12/2024;NISSAN;PARACHOQUE POSTERIOR;1;110.17;110.17;2024;12;20;5;4;-2.4503E-16;1;-0.974927912;-0.222520934;MEDIO;0;0;0;11;
20/12/2024;NISSAN;DIRECCIONAL;1;21.19;21.19;2024;12;20;5;4;-2.4503E-16;1;-0.974927912;-0.222520934;ECONOMICO;0;0;0;11;
20/12/2024;KIA SSOLUTO;RADIADOR;1;245.76;245.76;2024;12;20;5;4;-2.4503E-16;1;-0.974927912;-0.222520934;ALTO;0;0;0;1;
4/01/2025;NISSAN VERSA;FARO POSTERIOR;2;93.22;186.44;2025;1;4;6;1;0.5;0.866025404;-0.781831482;0.623489802;MEDIO;1;1;0;18;
4/01/2025;NP300;FARO POSTERIOR;1;169.49;169.49;2025;1;4;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;1;0;1;
4/01/2025;RD;RADIADOR;1;211.86;211.86;2025;1;4;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;1;0;4;
4/01/2025;VT;BASE DE VENTILADOR;1;42.32;42.32;2025;1;4;6;1;0.5;0.866025404;-0.781831482;0.623489802;ECONOMICO;1;1;0;1;
4/01/2025;AVEO;FARO POSTERIOR;1;161.02;161.02;2025;1;4;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;1;0;2;
4/01/2025;CHEVY EVOLUTION;PARACHOQUE DELANTERO;1;161.02;161.02;2025;1;4;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;1;0;1;
7/01/2025;5L;PARACHOQUE DELANTERO;1;169.49;169.49;2025;1;7;2;1;0.5;0.866025404;0.974927912;-0.222520934;ALTO;0;0;0;7;
7/01/2025;5L;PARACHOQUE POSTERIOR;1;110.17;110.17;2025;1;7;2;1;0.5;0.866025404;0.974927912;-0.222520934;MEDIO;0;0;0;7;
7/01/2025;5L;FARO DELANTEROS;1;508.47;508.47;2025;1;7;2;1;0.5;0.866025404;0.974927912;-0.222520934;PREMIUM;0;0;0;7;
7/01/2025;5L;MÁSCARA;1;211.86;211.86;2025;1;7;2;1;0.5;0.866025404;0.974927912;-0.222520934;ALTO;0;0;0;7;
7/01/2025;5L;GUIAS DELANTEROS;1;50.85;50.85;2025;1;7;2;1;0.5;0.866025404;0.974927912;-0.222520934;MEDIO;0;0;0;7;
7/01/2025;5L;GUIAS POSTERIORES;1;46.61;46.61;2025;1;7;2;1;0.5;0.866025404;0.974927912;-0.222520934;ECONOMICO;0;0;0;7;
8/01/2025;MITSHUBISI L200;FARO DELANTERO;1;127.12;127.12;2025;1;8;3;1;0.5;0.866025404;0.433883739;-0.900968868;MEDIO;0;0;0;11;
9/01/2025;HYUNDAY GRAND I10 2017;PARACHOQUE DELANTERO;1;161.02;161.02;2025;1;9;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ALTO;0;0;0;3;
9/01/2025;HYUNDAY GRAND I10 2017;REJILLA;1;110.17;110.17;2025;1;9;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;3;
9/01/2025;HYUNDAY GRAND I10 2017;RADIADOR;1;228.81;228.81;2025;1;9;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ALTO;0;0;0;3;
9/01/2025;N300;FARO POSTERIOR;1;46.61;46.61;2025;1;9;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;0;0;16;
10/01/2025;HYUNDAI ACCENT;FARO DELANTERO;2;67.8;135.6;2025;1;10;5;1;0.5;0.866025404;-0.974927912;-0.222520934;MEDIO;0;0;0;36;
10/01/2025;HYUNDAI ACCENT;DIRECCIONAL;2;16.95;33.9;2025;1;10;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;0;36;
15/01/2025;KIA RIO;FARO POSTERIOR;2;152.54;305.08;2025;1;15;3;1;0.5;0.866025404;0.433883739;-0.900968868;ALTO;0;0;0;57;
15/01/2025;TOYOTA PROBOX;GUARDAFANGO;2;152.54;305.08;2025;1;15;3;1;0.5;0.866025404;0.433883739;-0.900968868;ALTO;0;0;0;22;
15/01/2025;TOYOTA PROBOX;REJILLA;1;50.85;50.85;2025;1;15;3;1;0.5;0.866025404;0.433883739;-0.900968868;MEDIO;0;0;0;22;
15/01/2025;TOYOTA PROBOX;CACHITO;1;16.95;16.95;2025;1;15;3;1;0.5;0.866025404;0.433883739;-0.900968868;ECONOMICO;0;0;0;22;
15/01/2025;TOYOTA PROBOX;FARO DELANTERO;2;135.59;271.18;2025;1;15;3;1;0.5;0.866025404;0.433883739;-0.900968868;MEDIO;0;0;0;22;
15/01/2025;DAMAS;FARO POSTERIOR;2;33.9;67.8;2025;1;15;3;1;0.5;0.866025404;0.433883739;-0.900968868;ECONOMICO;0;0;0;2;
16/01/2025;DAMAS;PARACHOQUE DELANTERO;1;101.69;101.69;2025;1;16;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;2;
16/01/2025;NISSAN TIDA;BRACKET POSTERIOR;1;135.59;135.59;2025;1;16;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;14;
16/01/2025;NISSAN TIDA;BRACKET POSTERIOR;1;42.37;42.37;2025;1;16;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;0;0;14;
16/01/2025;SUZUKI SWIT;MÁSCARA;1;118.64;118.64;2025;1;16;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;7;
16/01/2025;SUZUKI SWIT;MANDIL DELANTERO;2;38.14;76.28;2025;1;16;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;0;0;7;
16/01/2025;SUZUKI SWIT;MANDIL POSTERIOR;2;25.42;50.84;2025;1;16;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;0;0;7;
16/01/2025;HYUNDAI ELANTRA;RADIADOR;1;156.78;156.78;2025;1;16;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ALTO;0;0;0;10;
16/01/2025;HYUNDAI ELANTRA;MANDIL LLANTA;1;55.08;55.08;2025;1;16;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;10;
16/01/2025;HYUNDAI ELANTRA;MANDIL DE MOTOR;1;101.69;101.69;2025;1;16;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;10;
17/01/2025;N300;PARACHOQUE DELANTERO;1;93.22;93.22;2025;1;17;5;1;0.5;0.866025404;-0.974927912;-0.222520934;MEDIO;0;0;0;16;
18/01/2025;MITSHUBISI LIBERO;PARACHOQUE DELANTERO;1;110.17;110.17;2025;1;18;6;1;0.5;0.866025404;-0.781831482;0.623489802;MEDIO;1;0;0;3;
18/01/2025;CHERRY TIGO PRO;PARACHOQUE;1;296.61;296.61;2025;1;18;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;0;0;2;
18/01/2025;CHERRY TIGO PRO;GUIA DE PARACHOQUE;1;67.8;67.8;2025;1;18;6;1;0.5;0.866025404;-0.781831482;0.623489802;MEDIO;1;0;0;2;
18/01/2025;TOYOTA HILUX;FARO DELANTERO;1;423.73;423.73;2025;1;18;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;0;0;78;
18/01/2025;SUZUKI CIAZ;PARACHOQUE DELANTERO;1;237.29;237.29;2025;1;18;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;0;0;2;
18/01/2025;SUZUKI CIAZ;FARO DELANTERO;1;322.03;322.03;2025;1;18;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;0;0;2;
18/01/2025;HYUNDAI ELANTRA;RADIADOR;1;177.97;177.97;2025;1;18;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;0;0;10;
18/01/2025;KIA SPORTAGE;CONDENSADOR;1;211.86;211.86;2025;1;18;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;0;0;1;
18/01/2025;SUZUKI;RADIADOR;1;228.81;228.81;2025;1;18;6;1;0.5;0.866025404;-0.781831482;0.623489802;ALTO;1;0;0;4;
20/01/2025;HYUNDAI ACCENT;PARACHOQUE DELANTERO;1;127.12;127.12;2025;1;20;1;1;0.5;0.866025404;0.781831482;0.623489802;MEDIO;0;0;0;36;
20/01/2025;HYUNDAI ACCENT;MÁSCARA;1;59.32;59.32;2025;1;20;1;1;0.5;0.866025404;0.781831482;0.623489802;MEDIO;0;0;0;36;
20/01/2025;HYUNDAI ACCENT;REJILLA;1;33.9;33.9;2025;1;20;1;1;0.5;0.866025404;0.781831482;0.623489802;ECONOMICO;0;0;0;36;
20/01/2025;HYUNDAI ACCENT;FARO DELANTERO;1;288.14;288.14;2025;1;20;1;1;0.5;0.866025404;0.781831482;0.623489802;ALTO;0;0;0;36;
20/01/2025;HYUNDAI ACCENT;DUCTO DE AIRE;1;101.69;101.69;2025;1;20;1;1;0.5;0.866025404;0.781831482;0.623489802;MEDIO;0;0;0;36;
20/01/2025;HYUNDAI ACCENT;RESONADOR;1;118.64;118.64;2025;1;20;1;1;0.5;0.866025404;0.781831482;0.623489802;MEDIO;0;0;0;36;
20/01/2025;HYUNDAI ACCENT;COBERTOR DE CHAPA;1;59.32;59.32;2025;1;20;1;1;0.5;0.866025404;0.781831482;0.623489802;MEDIO;0;0;0;36;
20/01/2025;HYUNDAI ACCENT;CONDENSADOR DE AIRE ACONDICIONADO;1;186.44;186.44;2025;1;20;1;1;0.5;0.866025404;0.781831482;0.623489802;ALTO;0;0;0;36;
21/01/2025;HILLUX REVO;FARO POSTERIOR;1;254.24;254.24;2025;1;21;2;1;0.5;0.866025404;0.974927912;-0.222520934;ALTO;0;0;0;1;
22/01/2025;TOYOTA COROLLA;MANDILES;1;80.51;80.51;2025;1;22;3;1;0.5;0.866025404;0.433883739;-0.900968868;MEDIO;0;0;0;66;
22/01/2025;NISSAN B14;FARO DELANTERO;2;110.17;220.34;2025;1;22;3;1;0.5;0.866025404;0.433883739;-0.900968868;MEDIO;0;0;0;3;
22/01/2025;NISSAN B15;DIRECCIONALES;2;29.66;59.32;2025;1;22;3;1;0.5;0.866025404;0.433883739;-0.900968868;ECONOMICO;0;0;0;2;
22/01/2025;TD;RADIADOR;1;127.12;127.12;2025;1;22;3;1;0.5;0.866025404;0.433883739;-0.900968868;MEDIO;0;0;0;1;
26/01/2025;HYUNDAI STAREX;FARO DELANTERO;2;93.22;186.44;2025;1;26;0;1;0.5;0.866025404;0;1;MEDIO;1;0;1;8;
26/01/2025;HYUNDAI STAREX;DIRECCIONAL;2;33.9;67.8;2025;1;26;0;1;0.5;0.866025404;0;1;ECONOMICO;1;0;1;8;
26/01/2025;NISSAN VERSA;FARO DELANTERO;1;169.49;169.49;2025;1;26;0;1;0.5;0.866025404;0;1;ALTO;1;0;1;18;
26/01/2025;NISSAN VERSA;PARACHOQUE DELANTERO;1;144.07;144.07;2025;1;26;0;1;0.5;0.866025404;0;1;MEDIO;1;0;1;18;
26/01/2025;NISSAN VERSA;MANDIL;1;118.64;118.64;2025;1;26;0;1;0.5;0.866025404;0;1;MEDIO;1;0;1;18;
31/01/2025;SUZUKI SWIT;FARO POSTERIOR;8;29.66;237.28;2025;1;31;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;1;7;
31/01/2025;SUZUKI SWIT;DIRECCIONAL;6;14.83;88.98;2025;1;31;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;1;7;
31/01/2025;SUZUKI SWIT;FARITO DE PARACHOQUE;6;11.86;71.16;2025;1;31;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;1;7;
31/01/2025;SUZUKI SWIT;ESPEJO DE COROLLA;3;72.03;216.09;2025;1;31;5;1;0.5;0.866025404;-0.974927912;-0.222520934;MEDIO;0;0;1;7;
1/02/2025;TOYOTA HILUX;PARACHOQUE POSTERIOR;1;254.24;254.24;2025;2;1;6;1;0.866025404;0.5;-0.781831482;0.623489802;ALTO;1;1;0;78;
2/02/2025;TOYOTA PROBOX;MANDILES DE LLANTA;2;25.42;50.84;2025;2;2;0;1;0.866025404;0.5;0;1;ECONOMICO;1;1;0;22;
3/02/2025;HYUNDAI ACCENT;FARO DELANTERO;1;203.39;203.39;2025;2;3;1;1;0.866025404;0.5;0.781831482;0.623489802;ALTO;0;1;0;36;
4/02/2025;HYUNDAI ACCENT;PARACHOQUE DELANTERO;1;177.97;177.97;2025;2;4;2;1;0.866025404;0.5;0.974927912;-0.222520934;ALTO;0;1;0;36;
5/02/2025;TOYOTA;VENTILADOR;2;84.75;169.5;2025;2;5;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;1;0;4;
6/02/2025;NISSAN;VENTILADOR;1;152.54;152.54;2025;2;6;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ALTO;0;0;0;11;
6/02/2025;KIA SOLUTO;CAPOT;1;542.37;542.37;2025;2;6;4;1;0.866025404;0.5;-0.433883739;-0.900968868;PREMIUM;0;0;0;10;
6/02/2025;KIA SOLUTO;FRONTAL;1;186.44;186.44;2025;2;6;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ALTO;0;0;0;10;
6/02/2025;KIA SOLUTO;PARACHOQUE DELANTERO;1;177.97;177.97;2025;2;6;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ALTO;0;0;0;10;
6/02/2025;KIA SOLUTO;FARO DELANTERO;2;203.39;406.78;2025;2;6;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ALTO;0;0;0;10;
6/02/2025;KIA SOLUTO;MASCARA;1;135.59;135.59;2025;2;6;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;10;
6/02/2025;KIA SOLUTO;PORTA FILTRO;1;135.59;135.59;2025;2;6;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;10;
13/02/2025;HYUNDAI ACCENT;PARACHOQUE DELANTERO;1;127.12;127.12;2025;2;13;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;36;
13/02/2025;HYUNDAI ACCENT;FARO DELANTERO;2;118.64;237.28;2025;2;13;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;36;
13/02/2025;HYUNDAI ACCENT;FARO POSTERIOR;1;84.75;84.75;2025;2;13;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;36;
13/02/2025;HYUNDAI ACCENT;BRACKET;2;16.95;33.9;2025;2;13;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;36;
13/02/2025;HYUNDAI ACCENT;MANDIL DE LLANTA;2;29.66;59.32;2025;2;13;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;36;
13/02/2025;HYUNDAI ACCENT;TAPA DE REMOLQUE;1;16.95;16.95;2025;2;13;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;36;
14/02/2025;KAVTO;PLUMILLAS;1;21.19;21.19;2025;2;14;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ECONOMICO;0;0;0;10;
15/02/2025;TOYOTA COROLLA;FARITO DE GUARDAFANGO;1;25.42;25.42;2025;2;15;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;66;
15/02/2025;NISSAN SENTRA;CAPOT;1;245.76;245.76;2025;2;15;6;1;0.866025404;0.5;-0.781831482;0.623489802;ALTO;1;0;0;41;
15/02/2025;NISSAN SENTRA;GUARDAFANGO;2;93.22;186.44;2025;2;15;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;41;
15/02/2025;NISSAN SENTRA;FARO DELANTERO;2;55.08;110.16;2025;2;15;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;41;
15/02/2025;NISSAN SENTRA;DIRECCIONAL;2;16.95;33.9;2025;2;15;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;41;
15/02/2025;NISSAN SENTRA;BIGOTE;2;16.95;33.9;2025;2;15;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;41;
15/02/2025;NISSAN SENTRA;ESPEJOS;1;93.22;93.22;2025;2;15;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;41;
15/02/2025;NISSAN SENTRA;PARACHOQUE POSTERIOR;1;76.27;76.27;2025;2;15;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;41;
15/02/2025;NISSAN SENTRA;PARACHOQUE DELANTERO;1;72.03;72.03;2025;2;15;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;41;
16/02/2025;HYUNDAI ACCENT;BRACKET DELANTERO;1;16.95;16.95;2025;2;16;0;1;0.866025404;0.5;0;1;ECONOMICO;1;0;0;36;
17/02/2025;HYUNDAI ACCENT;BRACKET DELANTERA;1;16.95;16.95;2025;2;17;1;1;0.866025404;0.5;0.781831482;0.623489802;ECONOMICO;0;0;0;36;
18/02/2025;HYUNDAI ACCENT;MANDIL LLANTA;2;25.42;50.84;2025;2;18;2;1;0.866025404;0.5;0.974927912;-0.222520934;ECONOMICO;0;0;0;36;
19/02/2025;NISSAN;VENTILADOR;1;156.78;156.78;2025;2;19;3;1;0.866025404;0.5;0.433883739;-0.900968868;ALTO;0;0;0;11;
20/02/2025;N300;PARACHOQUE DELANTERO;1;84.75;84.75;2025;2;20;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;16;
21/02/2025;N300;FARO POSTERIOR;1;42.37;42.37;2025;2;21;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ECONOMICO;0;0;0;16;
22/02/2025;TOYOTA HILUX;FARO DELANTERO;2;194.92;389.84;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ALTO;1;0;0;78;
22/02/2025;TOYOTA HILUX;FENDERS;1;194.92;194.92;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ALTO;1;0;0;78;
22/02/2025;TOYOTA HILUX;PARACHOQUE DELANTERO;1;127.12;127.12;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;78;
22/02/2025;TOYOTA HILUX;MÁSCARA;1;118.64;118.64;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;78;
22/02/2025;TOYOTA HILUX;ESPEJOS;1;152.54;152.54;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ALTO;1;0;0;78;
22/02/2025;TOYOTA HILUX;SAPITO;1;16.95;16.95;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;78;
22/02/2025;TOYOTA HILUX;LETRA 3.0;1;30.51;30.51;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;78;
22/02/2025;TOYOTA HILUX;FARO POSTERIOR;1;50.85;50.85;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;78;
22/02/2025;TOYOTA HILUX;MANDILES;2;29.66;59.32;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;78;
22/02/2025;TOYOTA HILUX;KIT DE NEBLINERO;1;118.64;118.64;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;78;
22/02/2025;TOYOTA HILUX;EMBLEMA TOYOTA;1;33.9;33.9;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;78;
22/02/2025;TOYOTA HILUX;LETRA TOYOTA;1;25.42;25.42;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;78;
22/02/2025;TOYOTA HILUX;LETRA HILUX;1;25.42;25.42;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;78;
22/02/2025;TOYOTA HILUX;LETRA SRV;1;16.95;16.95;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;78;
22/02/2025;TOYOTA HILUX;LETRASA DYD;1;20.51;20.51;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;78;
22/02/2025;KIA PICANTO;SOPORTE DE PARACHOQUE;1;118.64;118.64;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;MEDIO;1;0;0;8;
22/02/2025;JACK;FARO DELANTERO;2;237.29;474.58;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ALTO;1;0;0;1;
22/02/2025;TOYOTA COROLLA;FARO DELANTERO;1;42.37;42.37;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;66;
22/02/2025;TOYOTA COROLLA;DIRECCIONAL;2;16.95;33.9;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;66;
22/02/2025;FC;FOCO;1;11.02;11.02;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;7;
22/02/2025;LG;LAGRIMA;1;6.78;6.78;2025;2;22;6;1;0.866025404;0.5;-0.781831482;0.623489802;ECONOMICO;1;0;0;1;
27/02/2025;HYUNDAI H1;FARO;1;101.69;101.69;2025;2;27;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;1;12;
28/02/2025;KIA RIO;PARACHOQUE DELANTERO;1;177.97;177.97;2025;2;28;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ALTO;0;0;1;57;
1/03/2025;HYUNDAI ELANTRA;MANDILES;1;59.32;59.32;2025;3;1;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;1;0;10;
1/03/2025;HYUNDAI ELANTRA;RESONADOR;1;118.64;118.64;2025;3;1;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;1;0;10;
3/03/2025;KAVTO;CLAXON;1;33.9;33.9;2025;3;3;1;1;1;6.12574E-17;0.781831482;0.623489802;ECONOMICO;0;1;0;10;
4/03/2025;NISSAN;PARACHOQUE POSTERIOR;1;67.8;67.8;2025;3;4;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;1;0;11;
5/03/2025;NISSAN;FAROS Y PARACHOQUES;1;244.07;244.07;2025;3;5;3;1;1;6.12574E-17;0.433883739;-0.900968868;ALTO;0;1;0;11;
6/03/2025;VOOLEX;PARACHOQUE DELANTERO;1;152.54;152.54;2025;3;6;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ALTO;0;0;0;4;
6/03/2025;VOOLEX;FARO DELANTERO;1;152.54;152.54;2025;3;6;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ALTO;0;0;0;4;
8/03/2025;FC;FOCO H1;2;8.47;16.94;2025;3;8;6;1;1;6.12574E-17;-0.781831482;0.623489802;ECONOMICO;1;0;0;7;
9/03/2025;FC;FOCO H7;2;12.71;25.42;2025;3;9;0;1;1;6.12574E-17;0;1;ECONOMICO;1;0;0;7;
10/03/2025;NISSAN;RADIADOR;1;211.86;211.86;2025;3;10;1;1;1;6.12574E-17;0.781831482;0.623489802;ALTO;0;0;0;11;
11/03/2025;TOYOTA HILUX;REPUESTOS;1;156.78;156.78;2025;3;11;2;1;1;6.12574E-17;0.974927912;-0.222520934;ALTO;0;0;0;78;
11/03/2025;NISSAN TERCEL;PARACHOQUE POSTERIOR;1;144.07;144.07;2025;3;11;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;0;0;4;
11/03/2025;NISSAN TERCEL;MASCARA;1;59.32;59.32;2025;3;11;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;0;0;4;
11/03/2025;NISSAN TERCEL;GUARDAFANGO;1;220.34;220.34;2025;3;11;2;1;1;6.12574E-17;0.974927912;-0.222520934;ALTO;0;0;0;4;
11/03/2025;NISSAN TERCEL;MANIJAS;1;101.69;101.69;2025;3;11;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;0;0;4;
11/03/2025;FANFAINER;FARO DELANTERO;1;118.64;118.64;2025;3;11;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;0;0;1;
11/03/2025;GLORY 500;TRAPECIO DERECHO;1;220.34;220.34;2025;3;11;2;1;1;6.12574E-17;0.974927912;-0.222520934;ALTO;0;0;0;1;
12/03/2025;N300;PARACHOQUE POSTERIOR;1;93.22;93.22;2025;3;12;3;1;1;6.12574E-17;0.433883739;-0.900968868;MEDIO;0;0;0;16;
12/03/2025;TOYOTA YARIS;MANDIL DE MOTOR;1;67.8;67.8;2025;3;12;3;1;1;6.12574E-17;0.433883739;-0.900968868;MEDIO;0;0;0;36;
13/03/2025;TOYOTA YARIS;MANDIL DE LLANTA;2;25.42;50.84;2025;3;13;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ECONOMICO;0;0;0;36;
14/03/2025;TOYOTA YARIS;MANDIL POSTERIOR;2;21.19;42.38;2025;3;14;5;1;1;6.12574E-17;-0.974927912;-0.222520934;ECONOMICO;0;0;0;36;
15/03/2025;FD;FARO DELANTERO;2;131.36;262.72;2025;3;15;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;0;0;9;
15/03/2025;KAVTO;SIRENA PATRULLERO;1;55.08;55.08;2025;3;15;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;0;0;10;
15/03/2025;AD;BISEL DE FARO DELANTERO;2;10.59;21.18;2025;3;15;6;1;1;6.12574E-17;-0.781831482;0.623489802;ECONOMICO;1;0;0;1;
15/03/2025;TOYOTA;MANDIL DE LLANTA;1;21.19;21.19;2025;3;15;6;1;1;6.12574E-17;-0.781831482;0.623489802;ECONOMICO;1;0;0;4;
15/03/2025;HYUNDAI ELANTRA;PARACHOQUE DELANTERO;1;127.12;127.12;2025;3;15;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;0;0;10;
16/03/2025;PREMIUN;FARO DELANTERO;1;80.51;80.51;2025;3;16;0;1;1;6.12574E-17;0;1;MEDIO;1;0;0;2;
